session_id,probe_id,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,left_right_ccf_coordinate,UID
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6749.000000000001,6537.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6754.000000000001,6519.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6749.000000000001,6537.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6754.000000000001,6519.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6749.000000000001,6537.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6749.000000000001,6537.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6749.000000000001,6580.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6769.0,6504.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6749.000000000001,6537.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6749.000000000001,6559.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6754.000000000001,6519.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6784.0,6489.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6769.0,6504.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6769.0,6504.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6769.0,6504.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6784.0,6489.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6784.0,6489.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6798.999999999999,6474.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6798.999999999999,6474.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6798.999999999999,6474.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6798.999999999999,6474.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6814.0,6459.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6784.0,6489.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6798.999999999999,6474.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6798.999999999999,6474.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6798.999999999999,6474.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6798.999999999999,6474.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6814.0,6459.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6798.999999999999,6474.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6798.999999999999,6474.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6798.999999999999,6474.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6798.999999999999,6474.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6798.999999999999,6474.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6798.999999999999,6474.000000000001,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6814.0,6459.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6814.0,6459.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6814.0,6459.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6749.000000000001,6537.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6826.000000000001,6443.000000000001,2124.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6826.000000000001,6443.000000000001,2124.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6826.000000000001,6443.000000000001,2124.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6831.0,6423.0,2119.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6831.0,6423.0,2119.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6814.0,6459.0,2125.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6831.0,6423.0,2119.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6831.0,6423.0,2119.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6831.0,6423.0,2119.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6836.0,6403.0,2114.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6831.0,6423.0,2119.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6853.999999999999,6345.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6841.000000000001,6383.000000000001,2110.0,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6841.000000000001,6383.000000000001,2110.0,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6846.000000000001,6363.0,2104.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6846.000000000001,6363.0,2104.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6846.000000000001,6363.0,2104.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6846.000000000001,6363.0,2104.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6846.000000000001,6363.0,2104.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6867.999999999999,6330.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6252.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6853.999999999999,6345.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6853.999999999999,6345.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6867.999999999999,6330.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6853.999999999999,6345.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6853.999999999999,6345.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6853.999999999999,6345.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6853.999999999999,6345.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6867.999999999999,6330.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6867.999999999999,6330.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6867.999999999999,6330.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6867.999999999999,6330.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6867.999999999999,6330.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6867.999999999999,6330.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6867.999999999999,6330.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6897.0,6302.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6883.0,6316.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6883.0,6316.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6911.0,6287.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6272.000000000001,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6897.0,6302.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6897.0,6302.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6897.0,6302.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6897.0,6302.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6897.0,6302.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6897.0,6302.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6897.0,6302.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6897.0,6302.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6883.0,6316.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6897.0,6302.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6897.0,6302.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6272.000000000001,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6911.0,6287.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6272.000000000001,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6272.000000000001,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6272.000000000001,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6911.0,6287.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6272.000000000001,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6272.000000000001,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6272.000000000001,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6252.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6911.0,6287.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6252.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6252.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6934.999999999999,6153.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6252.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6232.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6272.000000000001,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6232.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6272.000000000001,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6232.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6211.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6925.0,6232.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3,probe01,6926.000000000001,6171.0,2100.9999999999995,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3probe01
